,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1269,Vanalinn,59.437343799999994,24.7452048,Texas Honky Tonk & Cantina,59.439472,24.746704,Mexican Restaurant
1270,Vanalinn,59.437343799999994,24.7452048,Tallinn Legends,59.43679966848752,24.744736317918978,History Museum
1271,Vanalinn,59.437343799999994,24.7452048,Eesti Tervishoiu Muuseum,59.43959621482142,24.74532765249666,Science Museum
1272,Vanalinn,59.437343799999994,24.7452048,Rahva Raamat,59.43480088738424,24.747647792065585,Bookstore
1273,Vanalinn,59.437343799999994,24.7452048,CRU Hotel,59.43674636826196,24.747851631689976,Hotel
1274,Vanalinn,59.437343799999994,24.7452048,Hotel St. Petersbourg,59.43691785218158,24.742929053349503,Hotel
1275,Vanalinn,59.437343799999994,24.7452048,Reval Café,59.43493,24.745636,Café
1276,Vanalinn,59.437343799999994,24.7452048,Saiakangi kohvik,59.4379,24.74551,Café
1277,Vanalinn,59.437343799999994,24.7452048,Pulcinella,59.436469703468106,24.746116438135292,Italian Restaurant
1278,Vanalinn,59.437343799999994,24.7452048,Maiasmokk,59.43840523265762,24.745638190518395,Dessert Shop
1279,Vanalinn,59.437343799999994,24.7452048,Old Town Maestro's,59.435651658897285,24.746335980661176,Hotel
1280,Vanalinn,59.437343799999994,24.7452048,Küüslaugurestoran Balthasar,59.437799755371586,24.745869564687126,Theme Restaurant
1281,Vanalinn,59.437343799999994,24.7452048,Kohvik AUGUST,59.435545431961124,24.747872231951444,Café
1282,Vanalinn,59.437343799999994,24.7452048,Von Krahli Teater,59.43719540544213,24.742742091408196,Theater
1283,Vanalinn,59.437343799999994,24.7452048,Knight Hostel,59.43520951469032,24.74180561535729,Hostel
1284,Vanalinn,59.437343799999994,24.7452048,Controvento,59.43756105022772,24.748697274239394,Italian Restaurant
1285,Vanalinn,59.437343799999994,24.7452048,Caffeine,59.43583592120798,24.744191107805634,Coffee Shop
1286,Vanalinn,59.437343799999994,24.7452048,Harjumägi,59.434113892146705,24.742189308702244,Scenic Lookout
1287,Vanalinn,59.437343799999994,24.7452048,Chedi,59.440279,24.748155,Asian Restaurant
1288,Vanalinn,59.437343799999994,24.7452048,Depeche Mode Baar,59.43755697113013,24.744528810119228,Bar
1289,Vanalinn,59.437343799999994,24.7452048,Gourmet Club Deli & Cafe,59.4367,24.74969,Coffee Shop
1290,Vanalinn,59.437343799999994,24.7452048,Reval Café,59.43691990502749,24.746582565189385,Café
1291,Vanalinn,59.437343799999994,24.7452048,Clayhills,59.43807449528828,24.745063563189493,Gastropub
1292,Vanalinn,59.437343799999994,24.7452048,Niguliste Museum (Niguliste muuseum),59.43626398276624,24.74262248028637,Art Museum
1293,Vanalinn,59.437343799999994,24.7452048,Drink Bar & Grill,59.4355657375642,24.747756452416493,Bar
1294,Vanalinn,59.437343799999994,24.7452048,Meat & Wine,59.43602900406476,24.746486609474793,Steakhouse
1295,Vanalinn,59.437343799999994,24.7452048,Fersen  Baar,59.4384197058725,24.74099731648955,Café
1296,Vanalinn,59.437343799999994,24.7452048,Arhitektuuri- ja Disainigalerii,59.43532896178182,24.749289620293556,Art Gallery
1297,Vanalinn,59.437343799999994,24.7452048,Bollywood,59.43893624094809,24.74652114033987,Indian Restaurant
1298,Vanalinn,59.437343799999994,24.7452048,Beer House,59.4368265118264,24.743621359847555,Brewery
1299,Vanalinn,59.437343799999994,24.7452048,Grillhaus Daube,59.4347274394949,24.742844303910832,BBQ Joint
1300,Vanalinn,59.437343799999994,24.7452048,Ükskõik,59.43914982934507,24.746797880791938,Bar
1301,Vanalinn,59.437343799999994,24.7452048,Tassikoogid,59.440247,24.748668,Cupcake Shop
1302,Vanalinn,59.437343799999994,24.7452048,The Highlander Scottish Pub,59.436432342696975,24.74589473691687,Whisky Bar
1303,Vanalinn,59.437343799999994,24.7452048,Trattoria del Gallo Nero,59.43976747894326,24.745408976038167,Italian Restaurant
1304,Vanalinn,59.437343799999994,24.7452048,Art Priori,59.43999,24.74782,Restaurant
1305,Merivälja,59.49379449999999,24.836424100000002,Merivälja muul,59.491694842103094,24.828976534054163,Scenic Lookout
1306,Merivälja,59.49379449999999,24.836424100000002,Merivälja park,59.491660391293124,24.839126382735273,Park
1307,Merivälja,59.49379449999999,24.836424100000002,Shishi,59.497263114240965,24.83514874700401,Arts & Crafts Store
1308,Merivälja,59.49379449999999,24.836424100000002,Pirita Pirss,59.490524991941214,24.8326583368095,Lighthouse
1309,Merivälja,59.49379449999999,24.836424100000002,Panorama: Kilukarbi vaade - Pirita Tallinn Viewpoint,59.490238045277806,24.833028316497803,Scenic Lookout
1310,Laiaküla,59.470153599999996,24.9022826,Laiaküla,59.47016807005364,24.902294062514645,Bus Station
1311,Kalamaja,59.4455201,24.734592000000003,T35 Bakery & Specialty Coffee,59.44684392133217,24.73084395852414,Bakery
1312,Kalamaja,59.4455201,24.734592000000003,Cakery Levier,59.445419153129635,24.738514673488808,Bakery
1313,Kalamaja,59.4455201,24.734592000000003,Tops,59.44583068822759,24.73880620911168,Bar
1314,Kalamaja,59.4455201,24.734592000000003,Vana-Torokse talupood,59.445918245698486,24.738999262917027,Market
1315,Kalamaja,59.4455201,24.734592000000003,Kalamaja Pagarikoda,59.44693127354362,24.739747266302047,Bakery
1316,Kalamaja,59.4455201,24.734592000000003,Veinipood ja -baar TIKS,59.441876872869415,24.734722491679292,Wine Bar
1317,Kalamaja,59.4455201,24.734592000000003,Tasapisitasakaal,59.44661644050517,24.73354760677879,Dance Studio
1318,Kalamaja,59.4455201,24.734592000000003,Time To Wine,59.44138299391001,24.736379365972773,Wine Bar
1319,Kalamaja,59.4455201,24.734592000000003,Boheem,59.441749773666324,24.732165083050884,Café
1320,Kalamaja,59.4455201,24.734592000000003,Uulits tänavagurmee,59.444961147977004,24.742339791308627,Burger Joint
1321,Kalamaja,59.4455201,24.734592000000003,Tali,59.44177942911663,24.735358084496674,Arts & Crafts Store
1322,Kalamaja,59.4455201,24.734592000000003,Vabrik,59.44254045346225,24.733228402433596,Wine Bar
1323,Kalamaja,59.4455201,24.734592000000003,Nordic Design Home,59.441429,24.736074,Café
1324,Kalamaja,59.4455201,24.734592000000003,Burger Box,59.4412855444457,24.73683335268594,Burger Joint
1325,Kalamaja,59.4455201,24.734592000000003,Ülo,59.4417715058864,24.732913284013506,Restaurant
1326,Kalamaja,59.4455201,24.734592000000003,Kalamaja pargi mänguväljak,59.44943614984731,24.732491784500763,Playground
1327,Kalamaja,59.4455201,24.734592000000003,Kalma Saun,59.443869756831326,24.737644141803003,Sauna / Steam Room
1328,Kalamaja,59.4455201,24.734592000000003,Ancho,59.44391,24.739504,Mexican Restaurant
1329,Kalamaja,59.4455201,24.734592000000003,Noodle Box,59.441338,24.736763,Asian Restaurant
1330,MEILAHTI,60.1913479,24.9026643,Bon Temps Café,60.1934,24.9062,Coffee Shop
1331,MEILAHTI,60.1913479,24.9026643,UniSport,60.1899637476198,24.897267950415795,Gym / Fitness Center
1332,MEILAHTI,60.1913479,24.9026643,Mullikka,60.19325959793035,24.907090266950963,Bar
1333,MEILAHTI,60.1913479,24.9026643,Meilahden liikuntakeskus,60.19000299566006,24.897142388783024,Gym / Fitness Center
1334,MEILAHTI,60.1913479,24.9026643,Meilahden frisbeegolfrata,60.19048912712619,24.897612905884806,Disc Golf
1335,MEILAHTI,60.1913479,24.9026643,Tenniskentät,60.18997531090818,24.897227318164223,Tennis Court
1336,MEILAHTI,60.1913479,24.9026643,Gottland Deli & Café,60.19225705866948,24.9069562532538,Café
1337,MEILAHTI,60.1913479,24.9026643,Meilahden pronssikautinen hauta,60.18718061968062,24.904146155909977,Historic Site
1338,MEILAHTI,60.1913479,24.9026643,Bar 36,60.19515591722603,24.899669520945476,Bar
1339,MEILAHTI,60.1913479,24.9026643,Hot Gym Kino,60.191915673617636,24.910076945755968,Gym
1340,MEILAHTI,60.1913479,24.9026643,Subway,60.19221001659838,24.90977962442164,Sandwich Place
1341,MEILAHTI,60.1913479,24.9026643,White Lady,60.195130319852645,24.90286209475279,Scandinavian Restaurant
1342,MEILAHTI,60.1913479,24.9026643,Wrap and Roll,60.19363866081882,24.90621863707112,Vietnamese Restaurant
1343,MEILAHTI,60.1913479,24.9026643,HSL 1383 Mäntytie,60.19135821174695,24.901087354057747,Bus Stop
1344,MEILAHTI,60.1913479,24.9026643,R-Kioski,60.1912485978472,24.90689278429781,Convenience Store
1345,MEILAHTI,60.1913479,24.9026643,Meilahden sairaalan kahvio,60.18855189093283,24.905996133214625,Café
1346,MEILAHTI,60.1913479,24.9026643,Tukholmanpuisto,60.19117152023238,24.90783985781835,Park
1347,MEILAHTI,60.1913479,24.9026643,Viialan Kotileipomo,60.19354451666666,24.90626,Bakery
1348,MEILAHTI,60.1913479,24.9026643,HSL 1920 Kuusitie,60.19480944873957,24.902470306121486,Bus Stop
1349,MEILAHTI,60.1913479,24.9026643,HSL 1922 Kuusitie,60.19489951075115,24.9021983711746,Bus Stop
1350,MEILAHTI,60.1913479,24.9026643,HSL 0138 Kuusitie,60.19504611092057,24.902187426981065,Tram Station
1351,MEILAHTI,60.1913479,24.9026643,S-market,60.19092791079903,24.911631178424777,Supermarket
1352,MEILAHTI,60.1913479,24.9026643,HSL 0118 Meilahdentie,60.1932892178045,24.894670140437448,Tram Station
1353,HERTTONIEMI,60.195524600000006,25.0290632,K-Supermarket Hertta,60.19434376475261,25.02923123538494,Supermarket
1354,HERTTONIEMI,60.195524600000006,25.0290632,Treffi Pub & Bistro,60.19531370803665,25.030700331553817,Gastropub
1355,HERTTONIEMI,60.195524600000006,25.0290632,Blancco,60.194853335590956,25.03071970668502,Kebab Restaurant
1356,HERTTONIEMI,60.195524600000006,25.0290632,Forever Herttoniemi,60.19275561101889,25.02904006453764,Gym / Fitness Center
1357,HERTTONIEMI,60.195524600000006,25.0290632,Helsinki SportsClub,60.19285593962552,25.02838418329097,Gym / Fitness Center
1358,HERTTONIEMI,60.195524600000006,25.0290632,Herttoniemen siirtolapuutarha,60.19324270646442,25.022344850124345,Garden
1359,HERTTONIEMI,60.195524600000006,25.0290632,ELIXIA Megahertsi,60.193994,25.034028,Gym / Fitness Center
1360,HERTTONIEMI,60.195524600000006,25.0290632,Hanko Sushi,60.1928113458561,25.02939163493572,Sushi Restaurant
1361,HERTTONIEMI,60.195524600000006,25.0290632,Posti Herttoniemi,60.19353404211047,25.035512350683213,Post Office
1362,HERTTONIEMI,60.195524600000006,25.0290632,R-kioski,60.19472236235529,25.031286051248387,Convenience Store
1363,HERTTONIEMI,60.195524600000006,25.0290632,Alepa,60.1949124577043,25.03101466655083,Grocery Store
1364,HERTTONIEMI,60.195524600000006,25.0290632,S-market,60.19344,25.03156,Supermarket
1365,HERTTONIEMI,60.195524600000006,25.0290632,Gurkha,60.19493,25.02867,Himalayan Restaurant
1366,HERTTONIEMI,60.195524600000006,25.0290632,Subway,60.19396406730335,25.034723612262766,Sandwich Place
1367,HERTTONIEMI,60.195524600000006,25.0290632,Tokmanni,60.1941120925678,25.03382280037304,Discount Store
1368,HERTTONIEMI,60.195524600000006,25.0290632,Forenom House Helsinki,60.19280854792873,25.0293434286575,Hotel
1369,HERTTONIEMI,60.195524600000006,25.0290632,Herttoniemen liikenneympyrä,60.19479704323304,25.0308211673436,Intersection
1370,HERTTONIEMI,60.195524600000006,25.0290632,Cafe Hertta,60.194677,25.026716,Café
1371,HERTTONIEMI,60.195524600000006,25.0290632,HSL 4044 Herttoniemi (M),60.19482383466008,25.031402817935007,Bus Stop
1372,HERTTONIEMI,60.195524600000006,25.0290632,"HSL 4045 Herttoniemi (M), laituri 5",60.19461003350067,25.031028742613984,Bus Stop
1373,HERTTONIEMI,60.195524600000006,25.0290632,Wang Him,60.194732,25.028525,Chinese Restaurant
1374,HERTTONIEMI,60.195524600000006,25.0290632,"HSL 4043 Herttoniemi (M), Laituri 3",60.19498543372867,25.03147615942598,Bus Stop
1375,HERTTONIEMI,60.195524600000006,25.0290632,HSL H4042 Herttoniemi(M),60.19514313802358,25.031834863111513,Bus Stop
1376,HERTTONIEMI,60.195524600000006,25.0290632,"HSL 4050 Herttoniemi(M), tulo",60.19517761287106,25.030918029673714,Bus Stop
1377,HERTTONIEMI,60.195524600000006,25.0290632,Kipparlahden apteekki,60.19242,25.03057,Pharmacy
1378,HERTTONIEMI,60.195524600000006,25.0290632,Halti Outlet,60.19316,25.03024,Outlet Store
1379,HERTTONIEMI,60.195524600000006,25.0290632,Asian kitchen urban lights,60.193983,25.033477,Asian Restaurant
1380,HERTTONIEMI,60.195524600000006,25.0290632,It's Yoga Helsinki - Herttoniemi,60.19391239059282,25.034729339110758,Yoga Studio
1381,HERTTONIEMI,60.195524600000006,25.0290632,FilmTown,60.192024756152264,25.026757393768044,Video Store
1382,HERTTONIEMI,60.195524600000006,25.0290632,HSL 4005 Kipparlahti,60.19212,25.02393,Bus Stop
1383,HERTTONIEMI,60.195524600000006,25.0290632,R-kioski,60.191886558293334,25.034327743969147,Convenience Store
1384,SÖRNÄINEN,60.1838848,24.9644087,Onda,60.183989,24.959958,South American Restaurant
1385,SÖRNÄINEN,60.1838848,24.9644087,Lie Mi,60.18594492358254,24.961501718946447,Vietnamese Restaurant
1386,SÖRNÄINEN,60.1838848,24.9644087,Merikerho,60.182371713683125,24.963637665799173,Bar
1387,SÖRNÄINEN,60.1838848,24.9644087,Tanner,60.183198283888096,24.95863904544892,Italian Restaurant
1388,SÖRNÄINEN,60.1838848,24.9644087,CrossFit Sörnäinen | Wolverine Helsinki,60.185219360685736,24.96309714201275,Recreation Center
1389,SÖRNÄINEN,60.1838848,24.9644087,Lintulahdenaukio,60.18502139759549,24.961920610341775,Plaza
1390,SÖRNÄINEN,60.1838848,24.9644087,Siltanen,60.18424733568201,24.96036395915457,Bar
1391,SÖRNÄINEN,60.1838848,24.9644087,Kaiku,60.18356288155769,24.959921204901214,Nightclub
1392,SÖRNÄINEN,60.1838848,24.9644087,Combat Academy of Finland,60.186529272928354,24.967786193783823,Martial Arts Dojo
1393,SÖRNÄINEN,60.1838848,24.9644087,Moko Market,60.186377,24.967155,Café
1394,SÖRNÄINEN,60.1838848,24.9644087,Fafa's,60.187027650496084,24.966097738829287,Falafel Restaurant
1395,SÖRNÄINEN,60.1838848,24.9644087,Beerger,60.18457981065682,24.96040711737439,Burger Joint
1396,SÖRNÄINEN,60.1838848,24.9644087,Vegekauppa,60.186694,24.961015,Organic Grocery
1397,SÖRNÄINEN,60.1838848,24.9644087,Katri Valan puisto,60.186483798721895,24.964008742262262,Park
1398,SÖRNÄINEN,60.1838848,24.9644087,Ravintola Mäkikupla,60.18604192917485,24.960435095167746,Pizza Place
1399,SÖRNÄINEN,60.1838848,24.9644087,Thai Street Food,60.18747481254459,24.964772708399444,Thai Restaurant
1400,SÖRNÄINEN,60.1838848,24.9644087,Etnofitness,60.18650238415011,24.966892447253738,Dance Studio
1401,SÖRNÄINEN,60.1838848,24.9644087,Suvilahti,60.18601666557409,24.971543587486025,Event Space
1402,SÖRNÄINEN,60.1838848,24.9644087,Via Tribunali,60.187889,24.963749,Pizza Place
1403,SÖRNÄINEN,60.1838848,24.9644087,The Bull and the Firm,60.188338,24.964497,Cocktail Bar
1404,SÖRNÄINEN,60.1838848,24.9644087,Poompui B’Staurant,60.183256608374386,24.95811984003035,Thai Restaurant
1405,SÖRNÄINEN,60.1838848,24.9644087,Social Burgerjoint,60.18833320352287,24.964473580941878,Burger Joint
1406,SÖRNÄINEN,60.1838848,24.9644087,Sörkan Ruusu,60.18807774212959,24.965998468598652,Beer Bar
1407,SÖRNÄINEN,60.1838848,24.9644087,Kattilahalli,60.18684123160924,24.969977386036923,Event Space
1408,SÖRNÄINEN,60.1838848,24.9644087,Marian Konditoria,60.18769105992827,24.960914387401232,Bakery
1409,SÖRNÄINEN,60.1838848,24.9644087,Efes Bar,60.18763717366765,24.96088579312013,Bar
1410,SÖRNÄINEN,60.1838848,24.9644087,Merihaan Pallohalli,60.179569701368145,24.962554060950872,Recreation Center
1411,SÖRNÄINEN,60.1838848,24.9644087,Pannukakunpuistikko,60.1810721461795,24.96178192395766,Park
1412,SÖRNÄINEN,60.1838848,24.9644087,Voimalaitos Merihaka,60.17953524979147,24.9629545211792,Gym / Fitness Center
1413,ÖSTERSUNDOM,60.25960365,25.187008478540395,Satulapaja,60.25897729575972,25.191371440887448,Hobby Shop
1414,HERMANNI,60.1966243,24.970934600000003,Kierrätyskeskus,60.19831378942442,24.972528702259726,Recycling Facility
1415,HERMANNI,60.1966243,24.970934600000003,TFW Helsinki,60.19965584140419,24.964725002194704,Gym
1416,HERMANNI,60.1966243,24.970934600000003,It's Yoga Helsinki,60.1987195704317,24.964377996760575,Yoga Studio
1417,HERMANNI,60.1966243,24.970934600000003,Sauna Hermanni,60.19347,24.9652405,Sauna / Steam Room
1418,HERMANNI,60.1966243,24.970934600000003,Violanpuisto,60.19714172142868,24.967669157547952,Park
1419,HERMANNI,60.1966243,24.970934600000003,Hermannin Kukko,60.19587374190394,24.963031578571073,Bar
1420,HERMANNI,60.1966243,24.970934600000003,HSL 3024 Vallilan varikko,60.1954838544896,24.96269702911377,Bus Stop
1421,HERMANNI,60.1966243,24.970934600000003,Vastuunkantajat ry:n kirpputori,60.19484677569455,24.963000091480467,Flea Market
1422,MUNKKINIEMI,60.199093700000006,24.8743585,Veggie,60.19794498173432,24.87594903143674,Vegetarian / Vegan Restaurant
1423,MUNKKINIEMI,60.199093700000006,24.8743585,Cafe Tarina,60.19848511258456,24.87615037611885,Café
1424,MUNKKINIEMI,60.199093700000006,24.8743585,Alvar Aallon koti ja toimisto / Aalto House (Alvar Aallon koti ja toimisto),60.19691529877524,24.876517863556504,Art Museum
1425,MUNKKINIEMI,60.199093700000006,24.8743585,Studio Aalto (Alvar Aallon ateljee),60.19823698285711,24.869433208931238,Museum
1426,MUNKKINIEMI,60.199093700000006,24.8743585,Munkkiniemen frisbeegolfrata,60.199650989615556,24.87072893965183,Disc Golf
1427,MUNKKINIEMI,60.199093700000006,24.8743585,Munkinpuisto,60.200047,24.869902,Park
1428,MUNKKINIEMI,60.199093700000006,24.8743585,Munkkiniemen lippakioski,60.19821163039574,24.876322502303825,Café
1429,MUNKKINIEMI,60.199093700000006,24.8743585,Max's Cafe,60.19714376905844,24.881790016470863,Café
1430,MUNKKINIEMI,60.199093700000006,24.8743585,Kotipizza,60.19762026038025,24.878878934712144,Pizza Place
1431,MUNKKINIEMI,60.199093700000006,24.8743585,Ukko-Munkki,60.19971051810092,24.87738021340503,Gastropub
1432,MUNKKINIEMI,60.199093700000006,24.8743585,Leikkipuisto Munkki,60.20001488027768,24.872765045915312,Playground
1433,MUNKKINIEMI,60.199093700000006,24.8743585,Ravintola Fond,60.19908407505173,24.872893531697677,Café
1434,MUNKKINIEMI,60.199093700000006,24.8743585,MUMU,60.198047890589386,24.876310999199212,Health Food Store
1435,MUNKKINIEMI,60.199093700000006,24.8743585,Laajalahden aukio,60.19800147206283,24.87663058805115,Plaza
1436,MUNKKINIEMI,60.199093700000006,24.8743585,Länsi-Helsingin musiikkiopisto,60.19912852364102,24.86973228823367,Music Venue
1437,MUNKKINIEMI,60.199093700000006,24.8743585,HSL 1404 Professorintie,60.201409369834984,24.87519244882436,Bus Stop
1438,MUNKKINIEMI,60.199093700000006,24.8743585,"Alvar Aallon ateljee 1954-55, 1962-63",60.19817641064503,24.86948405530078,Historic Site
1439,MUNKKINIEMI,60.199093700000006,24.8743585,Pizza Paja,60.198082021713525,24.879271447458102,Pizza Place
1440,MUNKKINIEMI,60.199093700000006,24.8743585,Munkkiniemenkenttä,60.19627574880305,24.875208735466003,Soccer Field
1441,MUNKKINIEMI,60.199093700000006,24.8743585,Royal Pokhara,60.197079,24.878438,Indian Restaurant
1442,VALLILA,60.1961671,24.9567103,Bites Burgers,60.19577981722673,24.951039478182793,Burger Joint
1443,VALLILA,60.1961671,24.9567103,Tropicario,60.193803,24.955993,Zoo
1444,VALLILA,60.1961671,24.9567103,Mashiro,60.193697,24.958275,Japanese Restaurant
1445,VALLILA,60.1961671,24.9567103,King Kebab,60.19491067874227,24.95612505011584,Kebab Restaurant
1446,VALLILA,60.1961671,24.9567103,Restaurante Coco Grill,60.19454795475693,24.957480132579803,Venezuelan Restaurant
1447,VALLILA,60.1961671,24.9567103,Plein,60.193443,24.958391,Restaurant
1448,VALLILA,60.1961671,24.9567103,Pub Magneetti,60.193715142938245,24.95857937839656,Dive Bar
1449,VALLILA,60.1961671,24.9567103,Ääniwalli,60.19505023692134,24.949734419397203,Music Venue
1450,VALLILA,60.1961671,24.9567103,Ääniwallin terassi,60.19512922895635,24.94981840252876,Beer Garden
1451,VALLILA,60.1961671,24.9567103,Magu,60.1956,24.958737,Vegetarian / Vegan Restaurant
1452,VALLILA,60.1961671,24.9567103,African Pots,60.19775400194214,24.949461744661075,African Restaurant
1453,VALLILA,60.1961671,24.9567103,Vallilan kalliot,60.19218532770332,24.957435010020735,Scenic Lookout
1454,VALLILA,60.1961671,24.9567103,Vallilan siirtolapuutarha,60.200107078980345,24.958223018784754,Garden
1455,VALLILA,60.1961671,24.9567103,Movement Factory,60.19656046101566,24.949097885618453,Gym
1456,VALLILA,60.1961671,24.9567103,Frangipani Bakery,60.19473499999999,24.9515719,Bakery
1457,VALLILA,60.1961671,24.9567103,Brokadi,60.196931045054654,24.951338607377274,Chinese Restaurant
1458,VALLILA,60.1961671,24.9567103,Lebanese Food,60.197178668757466,24.95066198031174,Middle Eastern Restaurant
1459,VALLILA,60.1961671,24.9567103,Addis,60.19428041553815,24.956409610788555,Ethiopian Restaurant
1460,VALLILA,60.1961671,24.9567103,KOKORO Sushi,60.193852365138895,24.950727279860736,Sushi Restaurant
1461,VALLILA,60.1961671,24.9567103,CheapSleep,60.19366528658922,24.956048485331102,Hostel
1462,VALLILA,60.1961671,24.9567103,Kumpulanlaakson kenttä,60.199398323748056,24.9532010411433,Soccer Field
1463,VALLILA,60.1961671,24.9567103,Asian Aroma,60.198398019721694,24.962426127975412,Vietnamese Restaurant
1464,VALLILA,60.1961671,24.9567103,Elmstreet,60.19382,24.95165,Cafeteria
1465,VALLILA,60.1961671,24.9567103,Ravintola Pikku-Vallila,60.192024137067975,24.958898603457865,Bar
1466,VALLILA,60.1961671,24.9567103,Cheng Long,60.195194340847735,24.95514338628034,Chinese Restaurant
1467,VALLILA,60.1961671,24.9567103,Hotelli Ava,60.19791006076844,24.953729644577866,Hotel
1468,VALLILA,60.1961671,24.9567103,Chalupa LAB,60.19443202107592,24.95675844004838,Burrito Place
1469,VALLILA,60.1961671,24.9567103,Backas Bar,60.19254401653691,24.96075778788181,Bar
1470,VALLILA,60.1961671,24.9567103,Marco Polo,60.193916960648515,24.958328434920947,Pizza Place
1471,VALLILA,60.1961671,24.9567103,Antell-ravintola Vallilan Akseli,60.19606621788752,24.950896868099857,Cafeteria
1472,VALLILA,60.1961671,24.9567103,Sturenkadun Pizzeria,60.19511899937503,24.95819415589089,Pizza Place
1473,VALLILA,60.1961671,24.9567103,Vallilan apteekki,60.194652466204815,24.95690113793652,Pharmacy
1474,VALLILA,60.1961671,24.9567103,Sture Jazz Club,60.19447724118037,24.956989500707248,Jazz Club
1475,VALLILA,60.1961671,24.9567103,R-kioski,60.19666283823663,24.961237418537834,Convenience Store
1476,VALLILA,60.1961671,24.9567103,HSL 0268 Rautalammintie,60.19617,24.95311,Tram Station
1477,VALLILA,60.1961671,24.9567103,HSL 3052 Kangasalantie,60.195611838703456,24.95896339416504,Bus Stop
1478,VALLILA,60.1961671,24.9567103,Vallilan Pallokenttä,60.197955136096255,24.954432402345432,Soccer Field
1479,VALLILA,60.1961671,24.9567103,Hermannin Kukko,60.19587374190394,24.963031578571073,Bar
1480,VALLILA,60.1961671,24.9567103,HKL Vallilan raitiovaunuvarikko,60.19534378277759,24.96263539417122,Tram Station
1481,VALLILA,60.1961671,24.9567103,Lankatalo Priima,60.19715773229404,24.950625005460957,Knitting Store
1482,VALLILA,60.1961671,24.9567103,Power Pizza,60.195564,24.963224,Pizza Place
1483,VALLILA,60.1961671,24.9567103,HSL 2155 Elimäenkatu,60.19293160380349,24.953718398837726,Bus Stop
1484,VALLILA,60.1961671,24.9567103,Teatteri Toivo,60.198843,24.962671,Theater
1485,VALLILA,60.1961671,24.9567103,Roineenpuiston koira-aitaus,60.192305419751136,24.95460748672485,Dog Run
1486,VALLILA,60.1961671,24.9567103,HSL 2427 Mäkelänrinne,60.19779865639562,24.94906866080795,Bus Stop
1487,VALLILA,60.1961671,24.9567103,Keuruunpuisto,60.19178924899645,24.957464539382894,Park
1488,ULLANLINNA,60.1587146,24.949404,Paulette,60.15847474060906,24.94611096237136,French Restaurant
1489,ULLANLINNA,60.1587146,24.949404,Anton & Anton,60.15929979258972,24.946552442919316,Farmers Market
1490,ULLANLINNA,60.1587146,24.949404,Fasaani Antiikki & Helsinki Secondhand,60.160170816584454,24.946714693476657,Antique Shop
1491,ULLANLINNA,60.1587146,24.949404,Café Succès,60.159889909138634,24.946633592689945,Coffee Shop
1492,ULLANLINNA,60.1587146,24.949404,Pontus,60.1587920757416,24.94628194859813,Bistro
1493,ULLANLINNA,60.1587146,24.949404,Kortteliravintola Lungi,60.159732689860526,24.946649943675485,Gastropub
1494,ULLANLINNA,60.1587146,24.949404,Sea Horse (Sikala),60.158765,24.94648,Scandinavian Restaurant
1495,ULLANLINNA,60.1587146,24.949404,La Bottega 13,60.158328,24.945032,Italian Restaurant
1496,ULLANLINNA,60.1587146,24.949404,Maxill,60.16034065169191,24.946441501379013,Scandinavian Restaurant
1497,ULLANLINNA,60.1587146,24.949404,KOM-teatteri,60.158771761939775,24.9462496837808,Theater
1498,ULLANLINNA,60.1587146,24.949404,Helsingin Jäätelötehdas,60.15564257129751,24.950891291266238,Ice Cream Shop
1499,ULLANLINNA,60.1587146,24.949404,Bus Gelato,60.159523,24.94236,Ice Cream Shop
1500,ULLANLINNA,60.1587146,24.949404,Tähtitorninmäki,60.161977496360954,24.952762126922607,Park
1501,ULLANLINNA,60.1587146,24.949404,Meripuisto,60.155378,24.947869,Park
1502,ULLANLINNA,60.1587146,24.949404,Ora,60.157583,24.942954,Scandinavian Restaurant
1503,ULLANLINNA,60.1587146,24.949404,Šašlik,60.15854887991328,24.949154240838528,Russian Restaurant
1504,ULLANLINNA,60.1587146,24.949404,Kaivopuisto / Brunnsparken (Kaivopuisto),60.15680978091396,24.95673179626465,Park
1505,ULLANLINNA,60.1587146,24.949404,BrewDog Helsinki,60.16070885292703,24.942280054092404,Beer Bar
1506,ULLANLINNA,60.1587146,24.949404,Eiring,60.162298248896455,24.94611855692978,Kitchen Supply Store
1507,ULLANLINNA,60.1587146,24.949404,Sushi'n'Roll,60.157150254433944,24.945597254370043,Sushi Restaurant
1508,ULLANLINNA,60.1587146,24.949404,La Maison,60.15812866228636,24.941986647143196,French Restaurant
1509,ULLANLINNA,60.1587146,24.949404,Johanneksenpuisto,60.16183040605845,24.94373974875139,Park
1510,ULLANLINNA,60.1587146,24.949404,"Taqueria ""El Rey""",60.159122515768146,24.943052530288696,Mexican Restaurant
1511,ULLANLINNA,60.1587146,24.949404,Paperikauppa Putinki,60.16232180389956,24.94649112224579,Paper / Office Supplies Store
1512,ULLANLINNA,60.1587146,24.949404,Fredrik Stjernvallin puisto,60.15509838517919,24.944063858263906,Park
1513,ULLANLINNA,60.1587146,24.949404,Eiranpuisto,60.15771368342535,24.940849630087392,Park
1514,ULLANLINNA,60.1587146,24.949404,Skiffer Viiskulma,60.160469210006674,24.942037545531555,Bistro
